Unnamed: 0,review_score,review_comment_message
20622,1,"Mostra uma foto do relatório original e quando chega, chega um falso e muito falso, comprei dois e só recebi um e no outro dia chegou o outro e eu me recusei a receber, vou querer o meu dinheiro de vo"
20623,3,Ainda não recebi pois de férias. 
20624,1,"Comprei para ser presente de natal, porem nao recebi o produto, estou solicitando o reembolso"
20625,2,Ainda não recebi meu produto.
20626,2,Frustração
20627,2,NF COM VALOR EXTREMAMENTE INFERIOR AO VALOR PAGO
20628,1,"Recebi o produto diferente do que foi adquirido e não consegui contato com a loja por nenhum meio .
"
20629,1,No site estava dizendo que seria 2 litros porém me foi enviado um frasco de 500 ml
20630,3,Demorou para entregar
20631,1,"Deveria colocar mais detalhes do produto no site... Eu comprei pensando que o tapete era daquele tradicional, não parecendo um cobertor... Não tinha foto da parte de trás do tapete no site... "
20632,1,"Nao gostei do produto. As toalhas sao muito finas, nao enxugam!!! Infelizmente vou pensar se vale a pena comprar pela internet sem manusear o produto, principalmente toalhas de banho."
20633,3,"Realizei a compra de 2 relógios só recebi um, não me foi informado que seriam entregues separados, ao entrar em contato a loja falou que ainda iriam postar o outro, preciso do rastreamento c garantia."
20634,2,"Demora na emissão da nota levou mais de semana pra isso, demora na entrega ainda não recebi."
20635,3,Não foi bem o que eu esperava mas é boa!
20636,1,"EU COMPREI 2 SAIAS DISTINTAS E SÓ RECEBI UMA. NO RASTREIO, APARECEM ENTREGUES AS DUAS. "
20637,2,Ainda não recebi o produto.
20638,3,"O lençol não é o que parece.....achei q era percal cem por cento algodão, e não é, como dizia profissional imaginei os lençóis de hotéis "
20639,2,"Comprei dois produtoa iguais,só recebi 1.gostaria de saber quando vou receber o outro!!"
20640,1,DESDE O DIA 09 EU SOLICITEI A DEVOLUÇÃO DO PRODUTO E ATÉ AGORA NÃO RECEBI E-MAIL PARA SABER COMO PROCEDER
20641,1,"O produto veio faltando a base e ja enviei inúmeros e-mails para lannister e não obtenho resposta, por mais q seja entregue por um parceiro acho q a responsabilidade é das lannister"
20642,3,O produto muito fraco
20643,1,Entrega rapida mas o produto horrivel.
20644,3,O volume e muito baixo
20645,1,A mercadoria não foi entregue. Entrara em contato no dia 22/05 e avisando que a mercadoria seria devolvida para cidade do Paraná. Solicitei o estorno da mercadoria.
20646,1,"Vendeu um produto entregou outro totalmente diferente e inferior, e ainda gerou a nota fiscal com outro produto. Ainda aguardo solução"
20647,1,"veio fora do prazo, demorou mais de um mês pra receber."
20648,3,Tira a entrega pelo correio 
20649,3,"Cor amarela bonita, simples e sofisticado, mas a lâmpada leva alguns longos segundos para acender totalmente, e às vezes falha, tendo que religar. Espero que não queime logo. Não recomendo pelo risco."
20650,3,Produto de qualidade 
20651,3,"Demorou muito pra ter uma resposta ou nota do produto, devido aos jogos da copa (segundo informações no pedido).
Mesmo assim chegou antes do prazo....produto respondeu as expectativas !!!"
20652,1,"Não recebi, passou do prazo, tentei localizar e disse que:o produto tinha saído dos correios de SP,encaminhado a outra agência,e,na outra agência,fui informando que o produto não tinha chagado lá."
20653,2,Comprei 2 colchas e só recebi 1. Recebi a primeira em 09.02.18 Entrei em contato no mesmo dia e a loja informou que a segunda já estaria a caminho também. Hoje é dia 15.02.18 e nada de colcha. 
20654,1,Meus produtos estavam previstos para 8 de novembro e até agora NADA
20655,1,Demorando demais para entregar....
20656,1,Não recebi o produto ainda.
20657,1,"Vcs me enviaram e-mail avisando que chegou, mas não chegou. Meu prédio tem portaria 24h e poderia ter recebido se alguém tivesse ido. Aguardo!!!!"
20658,3,"A mala veio amassada na lateral. Achei muito frágil, na foto parecia ser mais resistente. Não tem divisórias internas. "
20659,1,recebi um email dizendo q não seria possivel entregar o produto pois não tinha estoque do mesmo. Estou aguardando o credito para comprar em outra loja
20660,1,"Não recebi meu produto.
Vou atrás dos meus direitos."
20661,2,"Não gostei da entrega, pois paguei o frete que não foi barato e os correios não entregou na minha casa tive que ir buscar no correios do centro da minha cidade, serviço de entrega muito Ruin!"
20662,1,"O PRODUTO VEIO ERRADO E JÁ TOMARAM AS PROVIDÊNCIAS PARA A TROCA, ESTOU AGUARDANDO O VENTILADOR CERTO... VAMOS VER..."
20663,1,"A entrega é rápida, agora o produto que eu comprei e uma porcaria e cara e quando vcs estão oferecendo o cartão de crédito Visa era sem anuidade."
20664,1,Alem de ter um prazo de 1 mes para a entrega ainda não entregou até agora. Não dão informaçoes ou se comunicam com o cliente. Alem de anunciar sem ter o produto em estoque.
20665,3,O produto não está funcionando corretamente
20666,3,"Os quadros vieram com um pequeno defeito,por isso não fiquei totalmente satisfeita!!!!"
20667,1,Ñ recebi o produto.
20668,3,"Boa, porém Spotify não funciona, mostra opção de facebook e não entra. É um pouco lenta também!! "
20669,1,"Pedi o produto na cor cinza e recebi na cor bege, pela burocracia para troca, tive que ficar com esse mesmo,
Pessimima experiência, erro primario."
20670,1,"o produto veio com a caixa do mp3 quebrada e sem a parte da caixa que estava quebrada , e com um grande defeito na bateria.
"
20671,1,vendeu e não entregou
20672,1,Nao recebi o produto.
20673,1,nao rercebi ainda
20674,3,"O fornecedor e a nf é de São Paulo, o produto veio do Paraná, na nota fiscal veio na descrição de 4 perfumes de 75,00 cada, não descreveu o que eu realmente comprei, um perfume Dolce Gabbana de 300,00"
20675,1,O produto veio.completamente diferente do anunciado e ainda veio com defeito quero a troca e quero o produto igual ao que eu pedi igual a que esta no anúncio. 
20676,1,"Meu produto não certo. Insatisfeita
"
20677,2,"Ainda não posso avaliar nem o estado do produto nem a loja,Quando chegar farei uma avaliação justa ."
20678,1,Houve cobrança do produto na fatura do cartão de crédito. Não foi entregue o produto até hoje e o fornecedor informou que não ha estoque. Gostaria do reembolso imediato do valor no meu cartão. 
20679,1,Tá em atraso. Quando chegar eu faço uma reavaliação
20680,3,"Produto bom, entregue no prazo."
20681,3,O produto é o que esperava 
20682,3,Não posso avaliar ainda não chegou.
20683,1,São 2 produtos. Recebi apenas 1. Faltou as velas de filtro de água. Preciso receber o quanto antes ou a devolução do valor. Aguardo retorno. Muito obrigado. 
20684,1,Recebi apenas um dos produtos do pedido. Faltou a fita de rack.
20685,3,Não veio nota ffiscal
20686,3,A mercadoria foi roubada nos correios. Estou aguardando reposição. 
20687,2,Um dos controles não está funcionando gostaria de saber o que é necessário para trocar ou a devolução do meu dinheiro.?
20688,1,a loja entregou outro produto sem previa concordância
20689,1,"Minha compra ainda está presa nos correios. Sei que não é culpa da loja, mas algo deve ser feito! Preciso do equipamento para trabalhar e ele não chegou!"
20690,1,Estou indgnada pois nao recebi o produto e nao tive nenhuma resposta por onde ele anda...estou muito chateada e quero meu dinheiro de volta!
20691,1,"Boa tarde!
Fiz a compra de três porta papel higiênico com lixeira, até o momento só entregaram duas, ainda resta um para ser entregue. Gostaria de saber quando vão entregar o que está faltando."
20692,1,Recebi uma ligação do vendedor falando que o produto estava em falta e que devia cancelar a compra mas não estou conseguindo cancelar
20693,1,Eu quero saber onde está meu produto que Ainda não recebi !!!! Esta demorando horrores !! 
20694,1,Não recebi o produto e ainda não tive o reembolso 
20695,3,Satisfatorio
20696,2,Comprei no site cabos hdmi retrátil e me foi enviado outro tipo. Na compra a foto e discrição era retrátil. A dois dias liguei para esta loja deixei recado e não retornaram. Estou aguardando. 
20697,3,O adesivos chegaram amassados. Vou ver se quando aplicar normaliza.
20698,1,O produto foi entregue porém a atualização do status de onde ele estava ou se já tinha sido enviado não aconteceu. Recebi mas de surpresa pq o app não me atualizou de nada sobre o status da compra
20699,1,"Comprei três e só entregaram dois.
Ficarei aguardando um retorno!
"
20700,2,Preciso da nota fiscal
20701,1,"O PRODUTO O QUAL CHEGOU EM MINHA RESIDENCIA , ERA SIM O PRODUTO O QUAL EU HAVIA FEITO O PEDIDO, POREM O PRODUTO NAO ESTAVA NOS PADROES O QUAL DEVERIA SE ENCONTRAR , FOI UMA FALTA TOTAL DE RESPEITO ."
20702,1,"Pedido entregue incompleto.
Solicitado 2 faixas.
Recebido somente 1.
Como proceder?"
20703,1,Nao recebi o produto
20704,2,"Estou com muitos problemas. A cadeira foi entregue parcialmente montada e mal embalada e com peça faltando. Parafusos e peças estavam soltos na caixa, e uma das peças foi entregue quebrada."
20705,1,Produto nao foi entregue no prazo.. solicito o estorno do valor ja pago...
20706,2,"Até o dia de hoje (24/03/18), não recebi o produto."
20707,3,Produto legal
20708,2,"Nao gostei do pacote, veio todo amassado, mal embalado "
20709,3,comprei 2 e ainda estou aguardando 1 pote. Responderam com código de rastreio e dizendo que enviam separado por segurança. Quando receber confirmarei por aqui
20710,1,Não recebi o produto
20711,3,"Só não gostei porque tive que sair do meu trabalho para ir busca o produto nos cordeiro 
Porque eles não fizeram a entrega."
20712,1,"Quase um mês pra entregar uma mochila, não recomendo esta loja."
20713,1,Meu produto não foi entregue!
20714,2,"O prazo para entrega do meu pedido, que paguei o frete, estava considerada para 01/09 e não recebi na em minha residencia até hoje...."
20715,1,Recebi apenas 1 unidade e comprei 2. Tento ligar toda hora na lannister.com e não consigo. Já enviei reclamação e solicitação de resposta varias vezes sem retorno. 
20716,1,"Após a compra no site, fiz a solicitacao do cancelamento da msm e nao fui atendido. Tentei várias vezes entrar em contato e nao consegui. Agora que o produto chegou quero devolve lo."
20717,2,"Bom produto, só não coube o notebook de 15,6'. Vou ter que devolver."
20718,2,"Sempre gostei de comprar nas lannister, mas essa entrega deixou a desejar."
20719,3,Cortina muito bonita! 
20720,1,Estou aguardando eu comprei 3 produtos só veio 1 
20721,1,"Comprei 2 kits do polivitaminico hemovital ,onde cada kit tem 10 unidades ,pôrem só me mandaram 2 unidades ao invés das 20 unidades .estou aguardando pra ver a resposta deles ,espero q resolva isso."
20722,3,"A qualidade do cetim poderia ser melhor, mas de modo geral o produto é bom. "
20723,2,"O produto é muito bom, só veio com defeito de fábrica. A parte inferior não está encaixando com a parte superior. Fica sambando. A loja é muito boa,porém estou esperando a resposta para a devolução."
20724,1,"Até agora só recebi uma nota fiscal de uma Central para jeep renegade ,mais ate esse momento nada de central nem de jeep nem de elantra "
20725,1,Não recebi o produto na data prometida
20726,1,"Vcs colocam um produto para venda sem ter em estoque, vcs acham que sou palhaço!!!!!"
20727,1," Comprei a Garrafa térmica,E um kit de toalhas de 10 toalhas,porém só chegou a Garrafa,Até agora nada Das toalhas.......quero muito um retorno por favor"
20728,3,Algumas funções do controle não funciona ; porém as funções básicas está ok
20729,1,Quero meu dinheiro de volta
20730,1,Não recebi o produto !
20731,3,"Recebi dentro do prazo, material do produto frágil, porém atende as necessidades."
20732,3,"Paguei o frete, porém, não vêm em casa o produto, outra coisa a foto do produto foi uma, o que foi entregue foi outro produto. Que por sua vez não veio pronto pra ser usado, tive que cortar pra usar."
20733,3,"Foi a primeira vez que comprei no baratheon e gostei.
Eu tava até pensando em comprar uma bicicleta, mais quando eu olhei a taxa de entrega, achei muito cara."
20734,1,"Loja excelente, mas o produto é nota ZERO. Nem fiz questão de tirar da embalagem. Joguei direto no lixo."
20735,1,"Recebi o produto no prazo, mas não gostei do relogio.
Solicitei o reembolso, e até o momento (14/09) não tive retorno da empresa. O produto já foi encaminhado a eles, enada"
20736,1,"Parece mais uma lona, e só vem uma parte da ""cortina""."
20737,3,"Gostei da entrega, chegou bem antes do prazo, mas o material do estojo pensei que fosse melhor devido ao preço que saiu com frete, por isso dou 3 estrelas."
20738,1,Ja paguei a 1° parcela e ainda não chegou
20739,1,Encomendamos um caminhão vermelho e veio um amarelo.
20740,3,Boa qualidade
20741,2,"a bandana era pra ser com as pontas arredondadas e vieram quadradas, também era para vir uma bandana de tamanho médio e veio uma muito grande que não da para usar na testa. "
20742,1,"Precisa 30 dias pra fazer entrega do produto, quando encerra o prazo de entrega apenas constataram que não havia o produto em estoque. Que falta de consideração com seus clientes."
