,review_score,review_comment_message,Sentiments
17096,1,"Lamento muito, mas eu tinha cancelado um pedido. Errei no computador e fiz o mesmo pedido duas vezes sem querer. Cancelei um, mas não adintou, madaram os dois, é lamentável",K Thích
17097,1,"Não foi entregue a totalidade da nota, comprei dois vasos e só recebi um e na nota constam dois ou foi erro de expedição ou não sei. Já reclamei com voces e até agora não tenho solução. Atenciosamente",K Thích
17098,3,Entrega bem antes do prazo...produto de qualidade,K Thích
17099,3,"Infelizmente precisarei trocar, pois não serviu.",K Thích
17100,1,Esta faltando um produto .Estou aguardando.....,K Thích
17101,1,"Produto não entregue no prazo determinado. 
Aguardando produto.",K Thích
17102,3,O produto foi entregue no tamanho errado!,K Thích
17103,1,Recebi o produto de péssima qualidade😭😭,K Thích
17104,3,Não recebi os produtos completo ainda veio faltando o um rolo de fio.,K Thích
17105,1,"Meu produto ainda não foi entregue, comprei à um mês e ainda nada.",K Thích
17106,1,"As tesouras são de péssima qualidade, de alumínio batido, se forçar ela entorta de tão frágil, mal corta e ainda tive que arrumar pois estava torta.",K Thích
17107,1,Sem comentários.,K Thích
17108,1,"Quero saber porque tanto atraso na minha encomenda, porque deram previsão de entrega para o dia 23/4 até hoje nada",K Thích
17109,3,"A entrega foi no prazo, porem a caixa onde veio a mochila estava rasgada e as fitas descoladas, por sorte não danificou a mochila.",K Thích
17110,1,Não recebi o produto ainda.,K Thích
17111,2,Kd o rôdo?,K Thích
17112,1,Comprei faz meses esse relógio e até a presente data não recebi e me sinto lesado e prejudicado pois comprei com antecedência para dar de presente e não chegou até agora!,K Thích
17113,1,Capa veio com uma rachadura ,K Thích
17114,1,produto não chegou não tive nenhuma resposta do vendedor ate hj a nota foi faturada no dia 4/11/2016 com previsao de chegada para dia 28/11/2016 ate agora nem produto e nem posiçao do venddedor,K Thích
17115,1,"Comprei dois jogos de susplat, mas veio apenas um. Qualidade do tecido horrível. Quero exercer direito de arrependimento. ",K Thích
17116,1,Vieram faltando produtos e até agora ninguém respondeu meus e-mails. ,K Thích
17117,1,Não recebi ,K Thích
17118,2,"Peças metálicas e alguns parafuso com ferrugem.
",K Thích
17119,1,Nao indicaria pq o produto chegou em 1 dia e me cobraram frete de 12 reais falando que levaria ate 11 dias p/chegar.Acredito q foi enviado por sedex 10.Eu queria ter esperado mais e nao ter pago frete,K Thích
17120,1,"A EMPRESA ENTREGOU OUTRO PRODUTO NADA A VER COM MEU PEDIDO EM FOTO
NAO COMPRE",K Thích
17121,1,"Achei que iria chegar um produto original e não um fake.Chegou antes do prazo,mas chegou só as tesouras ,a máquina nem chegou junto.Se a tesoura é horrivel,Tô imaginando a máquina. 
Não quero mais.",K Thích
17122,3,"Estava dentro do prazo, mas acho que poderia ter entregue antes. ",K Thích
17123,2,"O anúncio diz que o produto tem 6cm de altura, e as cerdas tem 4cm. Mas não é verdade. O que recebi tem menos de 4cm de altura.",K Thích
17124,1,"O pedido foi realizado dia 18/04. O prazo de entrega era dia 10/05 e até hoje, dia 14/05 o produto não chegou. ",K Thích
17125,1,Sempre comprei nas lannister é essa foi a primeira vez q comprei e não recebi a mercadoria,K Thích
17126,1,"Eu solicitei o cancelamento da compra e não obtive retorno , o produto chegou não e o q eu gostaria , foi uma compra frustrada para mim",K Thích
17127,1,não rompi o lacre do produto para conferir detalhadamente,K Thích
17128,1,nao recebi o produto nem mandaro nem uma ligaçao,K Thích
17129,1,nao recebido,K Thích
17130,3,"Na descrição do produto indicava que era para Corolla até 2018, porém o tapete apenas protege parte do assoalho do carro, pois o mesmo tem medidas reduzidas.
Mesmo assim preferir não devolver.
",K Thích
17131,1,O prazo era até dia 23/03 e até o momento não recebi. Quero saber o que está acontecendo.,K Thích
17132,1,"Os garfos e facas adquiridos demoraram muito para chegarem e vieram sem a NF, jogados numa caixa deformada e os utensílios todos de baixa qualidade, vieram amassados e com as pontas dos garfos tortas.",K Thích
17133,3,"Correu tudo normalmente. Mercadoria chegou no prazo, bem embalada. Sem nenhum oribjems",K Thích
17134,1,O termômetro veio com a pilha vazando e não ligou. ,K Thích
17135,3,Veio todos os produtos no prazo certo mais veio uma peça Errada...,K Thích
17136,2,"Além de não ter sido frente grátis, teve um prazo muito longo de entreg, quase um mês",K Thích
17137,3,"Na verdade estou esperando resolver o meu caso, mais acredito muito nesta empresa",K Thích
17138,1,"ainda não recebi , ja fiz varias reclamações e o stark não resolve meu problema",K Thích
17139,1,"O produto chegou errado, estou aguardando retorno.",K Thích
17140,3,Falta um dos produtos: lençol 4 peças branco. Foi entregue somente o jogo bege ponto palito.,K Thích
17141,1,Não sei porque as lojas insistem em mandar os produtos pelo correio! Todos atrasam.,K Thích
17142,1,não recomendo por que ate agora minha encomenda não chegou,K Thích
17143,3,"tudo certo, só demoraram na postagem; mas respondiam com certa celeridade pelo facebook (a targaryen).",K Thích
17144,1,"Depois dessa compra meu cartão foi clonado. Estou muito chateada!
",K Thích
17145,1,nao compensa nao imprimi nem 30 folhas com o cartucho preto..... nao compensa,K Thích
17146,1,Minha avaliação é zero. Estamos desde o Natal aguardando q o nosso alto investimento feito com muito esforço traga a devida alegria a uma criança altamente merecedora.,K Thích
17147,1,O pedido esta como se fosse entregue mais nao recebi nada,K Thích
17148,1,"Bom dia , as toalhas são de ma qualidade super finas , parece ate mais pano de chão.",K Thích
17149,2,O produto chegou porém não funcionou. ,K Thích
17150,3,Qualidade do produto um pouco baixa!,K Thích
17151,2,"Produto recebido divergente ao comprado, gerando frustração e perda de oferta de outras opções analisadas.",K Thích
17152,1,Não recebi o produto em casa. Sendo que tem gente a todo momento em casa para receber. Por favor informe o nome da pessoa que recebeu...já perguntei a todos aqui e ninguém recebeu o produto.,K Thích
17153,1,"É uma falta de responsabilidade por parte da firma,por conseguinte, das lannister, em propagandear um tempo de entrega que não é cumprido.",K Thích
17154,1,O vendedor não entregou o produto e também não informou o porquê.,K Thích
17155,1,"Estou esperando o produto até semana que vem, se não chegar vou procurar meus direitos! Espero a solução ",K Thích
17156,3,produto bom,K Thích
17157,3,"Os produtos da loja targaryen são de ótima qualidade e chega até antecipado de seu prazo previsto para entrega, porém, acredito que por falta de atenção o modelo do meu relógio chegou errado.",K Thích
17158,1,"Não estou satisfeita, pois ainda não recebi o produto.",K Thích
17159,1,"Eu encomendei 2 mosquiteiros de solteiro Elegance e 1 queen. Chegaram 3 mosqueteiros de solteiro e nenhum queen. As 3 notas fiscais que vieram descrevem outros produtos, não os encomendados.",K Thích
17160,1,"A configuração estava 3.4 ghz e me entregaram 3.1 driver antigos 2015, processador segunda geração antigo e ultrapassado, lento e não suporta o windows 10.",K Thích
17161,3,solicitei a devolução mesmo assim me mandarão e mandarão errado,K Thích
17162,1,"Quero trocar a cadeira, pois veio de outro modelo que o escolhido.",K Thích
17163,3,"O produto chegou em perfeitas condições, o site lannister.com provou mais uma vez ser confiável. Contudo, houve atraso de 3 dias na entrega (considerando o prazo fornecido pelo próprio site).",K Thích
17164,2,Estou satisfeito com o processo de compra mas não com o produto. O fone de ouvido é de má qualidade e o produto tem um manual de instruções muito ruim.,K Thích
17165,1,Estou aguardando receber ,K Thích
17166,1,"Comprei 03 mini transformadores, há vários dias, já passou o prazo de entrega e ainda não recebi os produtos que comprei. Absurdo! Estou precisando muito dos produtos e ainda não os recebi.",K Thích
17167,1,Não recebi o produto,K Thích
17168,1,"Super atrasado a entrega , prometeram em 12 dias e até agora não chegou 02/01/2018 era um presente , agora já perdeu o sentido ",K Thích
17169,1,"Comprei 04 unidades, e foram entregues apenas 02 pacotes com 01 unidade cada. Ainda não sei se serão entregues as outras 02 unidades faltantes.
De qualquer forma, a entrega deve ser de uma única vez.",K Thích
17170,1,Não recebi o produto fiquei muito desapontada ,K Thích
17171,2,Os relógios veio com modelos diferentes do que tinha comprado pelo site. Só não vou devolve los pelo fato de ter que usar na minha viagem.,K Thích
17172,2,"Pedi HD 500 GB SATA Notebook Samsung R520

1 unidade - R$ 269,00 cada

 
E recebi Hdd 2,5 Notebook / Desktop Seagate St500lm030 Barracuda 500gb 5400rpm 128mb Sata 6gb/s",K Thích
17173,1,Produto com defeito não funciona está com problemas tanto no regulador como não aquece a Água liga passa 30 sgds já desliga não recomendo a Oslit lannister sim,K Thích
17174,1,o produto não chegou,K Thích
17175,1,"O carregador anunciado não confere com o entregue, na caixa do produto vem até escrito a amperagem qual eu necessitava ,porém no carregador consta metade da amperagem oferecida pelo vendedor ",K Thích
17176,2,O produto não carrega nem com 10% da mesma capacidade que o carregador original,K Thích
17177,1,Não recebi nada até agora,K Thích
17178,1,"Produto chegou quebrado, em uma avaliação inicial nos pareceu ser uma embalagem que não garante a integridade de um produto feito em vidro.",K Thích
17179,3,Esperava a impressão com mais qualidade mas no geral o produto é muito bom.,K Thích
17180,1,Não tenho como avaliar um produto que não recebi.,K Thích
17181,1,"Produto fora de prazo, não deram satisfação alguma, compra realizada no final do mês passado, tendo passado dois dias da data de entrega e o produto nem saiu pra transporte.",K Thích
17182,1,O tapete não chegou na data prevista. e veio errado o tamanho que encomendei.,K Thích
17183,3,Visor do fone td arranhado unico problema. ,K Thích
17184,1,"O produto veio em duas oportunidades, mal embalado, com diversas avarias na pintura, algumas peças tortas. Precisam melhorar a embalagem e colocar avisos de ""Frágil"" ou não pisar.",K Thích
17185,1,liguei nesta data pra central pois desse pedido ainda nao recebi a cadeira de escritorio e acompanhando meus pedidos esta como entregue,K Thích
17186,3,O produto tem que vir com os parafusos para fixação do mesmo na moto. Pra ser completo na questão de compra sem ir nas lojas físicas.,K Thích
17187,3,Obs: só este produto foi entregue. Lençol Avulso Com Elástico Solteiro Malha Penteada Verde,K Thích
17188,1,"alguns tablets de bcaa vieram quebrados, diminuindo a qualidade do produto",K Thích
17189,1,Se realmente tivenssem preocupação com os clientes nao deixariam a desejar em questao as entrega pois como que outros pedidos que foram feito no mesmo lugar e dia chegaram e eles colocam dificuldades.,K Thích
17190,1,"Durante todo o prazo, nem a nota foi emitida.",K Thích
17191,1,Fiz a compra no início de setembro e até hoje 11 de outubro não recebi o produto aguardando uma solução da empresa,K Thích
17192,1,Falso e com arranhões na tela,K Thích
17193,1,"Minha compra foram de duas bandejas, a loja só mandou uma peça na embalagem.",K Thích
17194,1,O prazo de entrega já expirou e a loja não fala nada .,K Thích
17195,1,O relógio recebido não condiz com a foto do anúncio. Creio que o relógio seja falso! Entrei em contato com a loja mas até agora não obtive retorno.,K Thích
17196,3,"Legual o atndimemnto
",K Thích
17197,1,"Aré a presente data não recebi a mercadoria, o que me surpreendeu , uma vez que a lannister.com sempre cumpre os prazos. Em alguns produtos houve até antecipação .",K Thích
17198,1,"nao cunpre oque promete
",K Thích
17199,1,"Estou muito chateado pois ainda não recebi e não tenho nenhuma satisfação a respeito, se vcs não resolverem logo com o envio viu procurar meus direitos pois já paguei.",K Thích
17200,1,Produto não entregue. Gostaria de saber como proceder para ressarcimento ou entrega do mesmo.,K Thích
17201,2,O produto não tem mais a qualidade dos anteriores! 😟 Infelizmente nao comprarei mais sem ver o produto demonstrado na loja! Tenho uma mesinha antiga e pude comparar. ,K Thích
17202,3,Recebi a metade do pedido. Nao recebi o lustre ainda,K Thích
17203,1,Ainda nã recebi o produto,K Thích
17204,1,"Não entregaram e disseram que iriam cancelar o meu pedido, mas até agora estou aguardando o cancelamento e a devolução do crédito",K Thích
17205,1,Não recebi e fiquei sem informação se vai ser cancelado ou vai entrega ,K Thích
17206,2,"A mochila veio muito pequena. Não cabe livros. Pedi o cancelamento , a devolução do produto e o valor de volta como estorno no cartão de crédito desde o dia em que chegou. (20/01/2018) Aguardo contato",K Thích
17207,3,dos 2 produtos só recebi 1,K Thích
17208,1,"nem um pouco satisfeito pois compramos os produtos,não chegou na data prevista,estamos bastante chateados com o site,precisamos de uma resposta urgente de vocês????????? ",K Thích
17209,3,"Recebi o produto em excelente estado, dentro do prazo estipulado. Valeu !!",K Thích
17210,2,"Seu processo em minha opinião esta errado por não haver quem atenda a chamada para tirar dúvidas, essa compra foi altamente estressante, pois só depois de um tempo consegui resolver meu problema. ",K Thích
17211,1,"Produto de má qualidade, nada a ver com a foto, não recomendo, pior compra q/ fiz no stark, nunca tive problemas antes dessa compra horrível, não devolvo pq ñ tenho de correr atrás disso.",K Thích
17212,1,"o prazo venceu e meu produto não foi entregue. 
foi uma péssima compra, não voltarei a comprar",K Thích
